sequence,length,cls_label,cls_label_name,plm4ace_label,cls_source,raw_group,source_dataset,sample_weight
FVP,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
LKY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
RY,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
LPF,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
FCF,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
LVL,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VK,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
DW,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
KY,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VAA,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
YKW,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
IFY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
IVR,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
LVR,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VIY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
TVY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
IAK,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
PSY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VAY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
MAW,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
YPR,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
MPF,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
FYN,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
FWN,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
KP,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VVY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VY,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VSW,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
YPK,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
MKG,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
FY,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
KF,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
RIY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VMP,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VLY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
KA,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
NY,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
IKY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
VVF,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
NCW,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
PLW,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
AW,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
FFL,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
WY,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
YKY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
KWL,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
YH,2,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
DFY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
IFL,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
KFY,3,1,high_activity,0,label converted from pLM4ACE direction,A,pLM4ACE_cleaned,1.0
YN,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AH,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GQY,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GIL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LLP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AEL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AQL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HLL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VKK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RPP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RS,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TNW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RGY,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AFL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FKR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MNP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AVV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IIP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FGG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PAP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NKL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WIR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RPK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AMK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GFR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IVQ,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LEE,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LQQ,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TLS,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ASL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IEW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GW,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VEV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YNK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HNW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VTR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PFP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LGV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TD,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IAV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FGK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YVP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WT,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PYP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GAW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ASP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SY,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LT,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
APP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DTW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VAV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GVW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SHP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NPP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FNE,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GKP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GPK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FNQ,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AV,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RPR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FDK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GPA,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EAP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GY,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YGL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YS,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PLP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GTW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FC,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHS,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KLP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RVR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AGS,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PIW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AFP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YV,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ITF,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LGI,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YQ,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YE,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ER,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AIP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TTN,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ITT,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YY,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PQR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VRK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GLG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HQG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HHT,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LEK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TNP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HIR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RML,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHF,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GS,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GI,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VQ,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AVF,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AQK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PYK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
