sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,sample_weight,weight_len,weight_quality,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,row_count_after_filter
YH,2,main,True,False,5.1,5.292429823902063,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,11,False,False,Tier D,5.1,20000.0,5.1,5.1,3921.568627450981,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000778 | ace_merged_000779 | ace_merged_000780 | ace_merged_000781 | ace_merged_000782 | ace_merged_000783 || 1453 | 1815 | 4256 | 5183 | 6266 | 9087 || biopep_ace_000381 || 9087 || 1815 || 4256 || 5183 || 6266,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9087 || Wakame Seaweed || Wakame (Undaria pinnatifida),"source_count=2; spread_ratio=3921.5686 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1453, 1815, 2771, 4256, 4730, 5183, 6266, 6872 BioPepDB: ID biopep01568 BIOPEP-UWM database of bioactive peptides: ID 8937; 9481; 10715 CAS: Registry No 3788-44-1 ChEBI: ID 73695 ChemSpider: ID 5383137 DFBP: ID DFBPACEI1187; DFBPANHY0832 EPA CompTox: ID DTXSID10427229 EPA DSSTox: ID DTXCID90378063 EROP-Moscow: ID E24990 J-GLOBAL: ID 200907093761143555 Metabolomics Workbench: ID 79024 Nikkaji: ID J2.251.500D PlantPepDB: ID PPepDB_229 PubChem: CID 7020181 SATPdb: ID satpdb23731 ZINC: ID ZINC02561126 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, SEC, RPC || GFC, IEC, RP-HPLC",6
YI,2,main,True,False,316.0,3.500312917381596,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,316.0,316.0,316.0,316.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000784 || 11114 || biopep_ace_000795,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11114,"only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 8938, 9510 BRENDA: Ligand L-Tyr-L-Ile ChEBI: ID 74993 ChEMBL: ID CHEMBL299835 ChemSpider: ID 5382077 EROP-Moscow: ID E10360 FooDB: ID FDB112112 HMDB: ID HMDB0029108 J-GLOBAL: ID 200907081806717444 Metabolights: ID MTBLC74993 Metabolomics Workbench: ID 79025 Nikkaji: J535.352A PubChem: CID 7019109 SureChEMBL: ID SCHEMBL9822685 Wikidata: ID Q27145058 ZINC: ID ZINC000002556667",2
YK,2,main,True,False,610.0,3.214670164989233,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,610.0,610.0,610.0,610.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000785 || 6683,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
YL,2,main,True,False,122.0,3.9136401693252516,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,15,False,False,Tier D,82.0,20000.0,122.0,122.0,243.90243902439025,,,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000786 | ace_merged_000787 | ace_merged_000788 | ace_merged_000789 | ace_merged_000790 | ace_merged_000791 | ace_merged_000792 | ace_merged_000793 | ace_merged_000794 || 1097 | 1316 | 1362 | 1389 | 1409 | 5184 | 6175 | 6465 | MBPDB_P02662_YL_106-107_109-110 || mbpdb_ace_000301 || MBPDB_P02662_YL_106-107_109-110 || 1097 || 1316 || 5184 || 6175 || 6465,10.1515/bchm3.1996.377.4.259 || Fish (Sardine) || Whey protein (Beta Lactoglobulin) || Fish (Sardine (Sardina pilchardus muscle)) || Alpha-lactalbumin and Beta Lactoglobulin,"source_count=2; spread_ratio=243.9024 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Synthetic Peptides Corresponding to α-Lactalbumin and β-Lactoglobulin Sequences with Angiotensin-l-Converting Enzyme Inhibitory Activity || Bos taurus || Alpha-S1-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || LC-MS || Cushman and Cheung (1971) || RP-HPLC",7
YN,2,main,True,False,51.0,4.292429823902063,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,8,False,False,Tier B,51.0,51.0,51.0,51.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000795 | ace_merged_000796 | ace_merged_000797 | ace_merged_000798 || 1045 | 5185 | 5750 | 9185 || biopep_ace_000437 || 9185 || 1045 || 5185 || 5750,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9185 || Hard clam || Hard clam (Meretrix lusoria),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1045, 4736, 5185, 5750 BIOPEP-UWM database of bioactive peptides: ID 8942 ChemSpider: ID 49745317 PubChem: ID 44230566 SATPdb: ID satpdb27216 PubChem: ID 44230566 SATPdb: ID satpdb27216 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Wu and Ding (2002) || SEC, RP-HPLC, UC Spectrophotometry || Cushman and Cheung (1971) || GFC, RP-HPLC",5
YP,2,main,True,False,720.0,3.1426675035687315,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,5,26,False,False,Tier D,720.0,20000.0,720.0,720.0,27.77777777777778,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000799 | ace_merged_000800 | ace_merged_000801 | ace_merged_000802 | ace_merged_000803 | ace_merged_000804 | ace_merged_000805 | ace_merged_000806 | ace_merged_000807 | ace_merged_000808 | ace_merged_000809 | ace_merged_000810 | ace_merged_000811 | ace_merged_000812 || 1344 | 1349 | 1386 | 1673 | 1706 | 2683 | 3638 | 3666 | 5574 | 6474 | FMDB23 | FMDB24 | FMDB25 | MBPDB_P24627_YP_185-186 || biopep_ace_000143 || 3666 || mbpdb_ace_000009 || MBPDB_P24627_YP_185-186 || fermfoodb_ace_000005 | fermfoodb_ace_000006 | fermfoodb_ace_000007 || FMDB23 | FMDB24 | FMDB25 || 1344 || 1673 || 1706 || 2683 || 3638 || 5574 || 6474,"1) 10.3168/jds.S0022-0302(99)75364-6, 2) 10.1016/j.foodchem.2014.01.056, 3) 10.3168/jds.2019-17976 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3666 || 10416158 || Casein || Fermentation with L. helveticus CPN4 || Yoghurt-like product || Milk (Fermented Milk) || Hemorfin","source_count=4; spread_ratio=27.7778 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 1213; 1344; 1349; 1386; 1673; 1706; 2683; 2981; 2985; 3111; 3405; 3551; 3638; 4055; 4130; 4176; 4951; 5574; 5638; 6474 BindingDB: ID 50348856 BioPepDB: ID biopep01590 BIOPEP-UWM database of bioactive peptides: ID 8521; 9548 BIOPEP-UWM database of sensory peptides and amino acids; ID 71 BRENDA: Ligand Tyr-Pro ChEBI: ID 141456 ChEMBL: ID CHEMBL1807689 ChemSpider: ID 7971403 EPA DSSTox: ID DTXCID90381673 EROP-Moscow: ID E06297; E09272 J-GLOBAL: ID 200907049822444422 Nikkaji: ID J453.042J PubChem: CID 9795637 SATPdb: ID satpdb19838 SureChEMBL: ID SCHEMBL5336562 ZINC: ID ZINC04899652 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB23 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB24 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB25 || BIOPEP-UWM || 1) Purification and Characterization of an Antihypertensive Peptide from a Yogurt-Like Product Fermented by Lactobacillus helveticus CPN4, 2) Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity, 3) Characterization of casein-derived peptide bioactivity: Differential effects on angiotensin-converting enzyme inhibition and cytokine and nitric oxide production || Bos taurus || Lactotransferrin || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC || Enzymatic Hydrolysis of milk proteins || Spectrophotometric, HPLC, UPLC",11
YS,2,main,True,False,412.0,3.3851027839668655,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,4,False,False,Tier B,412.0,412.0,412.0,412.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000813 | ace_merged_000814 || 10988 | 6934 || biopep_ace_000773 || 10988 || 6934,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10988 || Chemically Synthesized,source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 6934 BIOPEP-UWM database of bioactive peptides: ID 8945 BRENDA: Ligand L-tyrosinyl-L-serine CAS: Registry No 13588-99-3 ChEBI: ID 141457 EPA CompTox: ID DTXSID90712241 EROP-MOscow: ID E10415 FooDB: ID FDB112117 HMDB: ID HMDB0029114 J-GLOBAL: ID 200907062957084317 Metabolomics Workbench: ID 79031 Nikkaji: ID J2.748.178G PMhub: ID MS000243604 PubChem: CID 54564570 SATPdb: ID satpdb24541 SureChEMBL: ID SCHEMBL9852121 UniChem: ID 22887225 Wikidata: ID Q82648127 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,3
YV,2,main,True,False,10287.7,1.9876817087126435,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier D,575.4,20000.0,10287.7,10287.7,34.758428919012864,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000815 | ace_merged_000816 || 1416 | 9077 || biopep_ace_000374 || 9077,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9077,"source_count=2; spread_ratio=34.7584 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1416, 2688 BioPepDB: ID biopep01639 BIOPEP-UWM database of bioactive peptides: ID 8946 ChEBI: ID 75007 ChemSpider: ID 5373139 J-GLOBAL: ID 200907025118841649 Nikkaji: ID J149.636K PubChem: CID 7009560 SATPdb: ID satpdb13043 SDBS: ID 4355 || BIOPEP-UWM",2
YW,2,main,True,False,10.5,4.978810700930062,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,23,False,False,Tier C,8.2,20000.0,10.5,10.5,2439.024390243903,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000817 | ace_merged_000818 | ace_merged_000819 | ace_merged_000820 | ace_merged_000821 | ace_merged_000822 | ace_merged_000823 | ace_merged_000824 | ace_merged_000825 | ace_merged_000826 | ace_merged_000827 | ace_merged_000828 | ace_merged_000829 | ace_merged_000830 || 1368 | 1668 | 1998 | 1999 | 2047 | 2061 | 2084 | 2240 | 4244 | 4943 | 5186 | 5569 | 6149 | 6407 || 1668 || 1998 || 1999 || 4244 || 4943 || 5186 || 5569 || 6149 || 6407,Casein || Legumin || Legume (Mung bean sprout sake) || Sake lees || Cereals (Sake (Japanese alcoholic beverage made from rice)) || Sake and sake lees,source_count=1; spread_ratio=2439.0244 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Enzymatic Hydrolysis of milk proteins || Cushman and Cheung (1971) || HPLC || RP-HPLC,10
YY,2,main,True,False,94.5,4.0245681914907365,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,4,False,False,Tier D,9.0,180.0,94.5,94.5,20.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized,ace_merged_000831 | ace_merged_000832 || 9946 | MBPDB_P02662_YY_180-181 || biopep_ace_000615 || 9946 || mbpdb_ace_000300 || MBPDB_P02662_YY_180-181,10.1080/1475636031000138723 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9946,source_count=2; spread_ratio=20.0000 || multi-source evidence but conflicting IC50 range || BIOPEP-UWM | MBPDB || ACToR: ID 1050-28-8 AHTPDB: ID 5413 BindingDB: ID BDBM50081840 BioPepDB: ID biopep01645 BIOPEP-UWM database of bioactive peptides: ID 8948; 9476; 9946 BIOPEP-UWM database of sensory peptides and amino acids: ID 33 BRENDA: Ligand Tyr-Tyr ChEBI: ID 60989 ChEMBL: ID CHEMBL95286 ChemIdPlus: ID 1050-28-8 ChemSpider: ID 63759 CTD: ID 1050-28-8 EROP-Moscow: ID E10447 J-GLOBAL: ID 200907087926120458 Metabolights: ID MTBLC60989 Nikkaji: ID J150.479G PubChem: ID 70590 SATP: ID satpdb13867 SureChEMBL: ID SCHEMBL1574161 ZINC: ID ZINC02004481 || BIOPEP-UWM || Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo || Bos taurus || Alpha-S1-casein,3
AAP,3,main,True,False,15.0,4.823908740944319,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,2,6,False,False,Tier E,0.0,30.0,15.0,15.0,,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000833 | ace_merged_000834 | ace_merged_000835 | ace_merged_000836 || 3375 | 5187 | 5850 | 6360 || 5187 || 5850,Milk (bovine casein),spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971),3
AEL,3,main,True,False,57.1,4.243363891754152,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,8,False,False,Tier B,57.1,57.1,57.1,57.1,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000838 | ace_merged_000839 | ace_merged_000840 | ace_merged_000841 || 1033 | 1864 | 1868 | 9088 || biopep_ace_000382 || 9088 || 1033 || 1864 || 1868,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9088 || Algae (Chlorella vulgaris) || Algae (Spirulina platensis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1033, 1864, 1868 BioPepDB: ID biopep00009 EROP-Moscow: ID E07054 SATPdb: ID satpdb20578 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",5
AFL,3,main,True,False,64.5,4.1904402853647325,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,11,False,False,Tier D,63.1,20000.0,64.5,64.5,316.95721077654514,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000842 | ace_merged_000843 | ace_merged_000844 | ace_merged_000845 | ace_merged_000846 | ace_merged_000847 || 1031 | 1570 | 1862 | 5188 | 6200 | 9042 || biopep_ace_000340 || 9042 || 1031 || 1862 || 5188 || 6200,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9042 || Algae (Chlorella vulgaris) || Shrimp (Acetes chinensis),"source_count=2; spread_ratio=316.9572 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1031, 1570, 1862, 4743, 5188, 6200 BindingDB: ID 50169170 BioPepDB: ID biopep00012 ChEMBL: ID CHEMBL191472 ChemSpider: ID 9454521 EPA DSSTox: ID DTXCID10411885 EROP-Moscow: ID E07052 J-GLOBAL: ID 200907088236972318 Nikkaji: ID J2.110.551A PubChem: CID 11279521 SATPdb: ID satpdb26499 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC || GFC, RP-HPLC, UF",6
AFP,3,main,True,False,610.0,3.214670164989233,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,610.0,610.0,610.0,610.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000848 || 2267,Milk derived,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
AGP,3,main,True,False,562.3,3.250031916490597,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,8,False,False,Tier D,560.0,20000.0,562.3,562.3,35.714285714285715,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000849 | ace_merged_000850 | ace_merged_000851 | ace_merged_000852 | ace_merged_000853 || 1567 | 1618 | 5189 | 5678 | 9041 || biopep_ace_000339 || 9041 || 5189 || 5678,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9041 || Fish (Bonito (sarda fermented sauce)),"source_count=2; spread_ratio=35.7143 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1567, 1618, 4746, 5189, 5678 BioPepDB: ID biopep00019 BRENDA: Ligand Ala-Gly-Pro ChEBI: ID 73349 ChemSpider: ID 28477326 EPA DSSTox: ID DTXSID50680114 PubChem: CID 51389804 SATPdb: ID satpdb22232 ZINC: ID ZINC2772215 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",4
AGS,3,main,True,False,527.9,3.277448337999042,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,8,False,False,Tier B,527.9,527.9,527.9,527.9,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000854 | ace_merged_000855 | ace_merged_000856 | ace_merged_000857 || 1055 | 5190 | 5724 | 9192 || biopep_ace_000444 || 9192 || 1055 || 5190 || 5724,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9192 || Cuttlefish (Muscle of cuttlefish) || Cuttlefish (Sepia officinalis),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1055, 4749, 5190, 5724 BRENDA: Ligand Ala-Gly-Ser ChEBI: ID 73350 ChemIDplus: ID 85807-50-7 ChemSpider: ID 119047 EPA DSSTox: ID DTXCID10157579 EROP-Moscow: ID E09361 PubChem: CID 135103 SATPdb: ID satpdb23386 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Nakamura et al. (1995) || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",5
AIP,3,main,True,False,510.0,3.2924298239020637,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,12,False,False,Tier B,350.0,670.0,510.0,510.0,1.9142857142857144,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000859 | ace_merged_000860 | ace_merged_000861 | ace_merged_000862 | ace_merged_000863 | ace_merged_000864 || 2258 | 2268 | 3597 | 5191 | 6044 | 6473 || biopep_ace_000142 || 3597 || 2258 || 2268 || 5191 || 6044 || 6473,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3597 || Milk derived || Milk (human casein) || Casein (Beta Casein),"source_count=2; spread_ratio=1.9143 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1121, 2258, 2268, 4752, 5191, 5580, 5862, 6044, 6473 ChemSpider: ID 8055028 EROP-Moscow: ID E14563, E09239 FeptideDB: ID 3597 PubChem: CID 9879351 SATPdb: ID satpdb28416 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981)",7
AKK,3,main,True,False,3.13,5.504455662453552,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,15,False,False,Tier D,3.1,20000.0,3.13,3.13,6451.612903225806,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000866 | ace_merged_000867 | ace_merged_000868 | ace_merged_000869 | ace_merged_000870 | ace_merged_000871 | ace_merged_000872 | ace_merged_000873 || 1102 | 1531 | 2851 | 3379 | 5083 | 5192 | 6181 | 6363 || biopep_ace_000073 || 3379 || 1102 || 2851 || 5083 || 5192 || 6181 || 6363,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3379 || Fish (Sardine) || Synthesized || Fish (Sardine muscle) || Fish (Sardine (Sardina pilchardus muscle)),"source_count=2; spread_ratio=6451.6129 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-GPC, HPLC || GPC, HPLC || Cushman and Cheung (1971) || RP-HPLC",8
ALP,3,main,True,False,240.0,3.619788758288394,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,5,False,False,Tier D,239.9,20000.0,240.0,240.0,83.36807002917882,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000875 | ace_merged_000876 | ace_merged_000877 || 1520 | 5068 | 9029 || biopep_ace_000327 || 9029 || 5068,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9029 || Synthesized,"source_count=2; spread_ratio=83.3681 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1520, 5068 BindingDB: ID 50049724 BioPepDB: ID biopep00049 ChEMBL: ID CHEMBL3321996 ChemSpider: ID 8014988 PubChem: CID 9839270 SATPdb: ID satpdb11905 ZINC: ID ZINC000033980722 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",3
APP,3,main,True,False,4.6,5.337242168318426,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,4.6,4.6,4.6,4.6,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000878 || 4640,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
AQK,3,main,True,False,10900.0,1.9625735020593762,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier C,1800.0,20000.0,10900.0,10900.0,11.11111111111111,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000879 | ace_merged_000880 || 1524 | 5071 || 5071,Synthesized,"source_count=1; spread_ratio=11.1111 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",2
AQL,3,main,True,False,10028.77,1.998752328691383,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier D,57.54,20000.0,10028.77,10028.77,347.58428919012863,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000881 | ace_merged_000882 || 1576 | 9047 || biopep_ace_000345 || 9047,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9047,source_count=2; spread_ratio=347.5843 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1576 BioPepDB: ID biopep00066 SATPdb: ID satpdb25064 || BIOPEP-UWM,2
ARF,3,main,True,False,3.0,5.522878745280337,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,3.0,3.0,3.0,3.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000883 || 1986,Soybean proteins,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
ARY,3,main,True,False,5.65,5.247951552180561,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier B,1.3,10.0,5.65,5.65,7.692307692307692,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_000884 | ace_merged_000885 || 10043 | 2089 || biopep_ace_000636 || 10043,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10043,source_count=2; spread_ratio=7.6923 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || PubChem: CID 145453515 || BIOPEP-UWM,2
ASP,3,main,True,False,242.3,3.615646585862494,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,6,False,False,Tier B,242.3,242.3,242.3,242.3,1.0,,,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,"ace_merged_000886 | ace_merged_000887 | ace_merged_000888 || 5193 | 5871 | MBPDB_P02668 Genetic Variant B,F2,G1,G2,J_ASP_169-171_169-171_169-171_169-171_169-171 || mbpdb_ace_000331 || MBPDB_P02668 Genetic Variant B,F2,G1,G2,J_ASP_169-171_169-171_169-171_169-171_169-171 || 5193 || 5871",10.3168/jds.2008-1671 || Milk (bovine lactoglobulin),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Short communication: Bovine κ-casein variants result in different angiotensin I converting enzyme (ACE) inhibitory peptides || Bos taurus || Kappa-casein Genetic Variant B,F2,G1,G2,J || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971)",4
ATF,3,main,True,False,9.6,5.017728766960431,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,9.6,9.6,9.6,9.6,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000890 || 2007,Cereals (Barley protein B-Hordein),only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
AVF,3,main,True,False,2123.0,2.673050005834001,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,4,False,False,Tier C,2123.0,2123.0,2123.0,2123.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000891 | ace_merged_000892 || 5194 | 5720 || 5194 || 5720,Cotton leafworm (Spodoptera littoralis),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC",3
